"country","iso2c","quarter","bond_yld_datastream","bond_yld_datastream_details"
"Viet Nam","VN",2001.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2001.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2001.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2002.1,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2002.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2002.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2002.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2003.1,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2003.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2003.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2003.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2004.1,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2004.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2004.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2004.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2005.1,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2005.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2005.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2005.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2006.1,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2006.2,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2006.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2006.4,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2007.1,8.1,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2007.2,8.08,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2007.3,8.62,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2007.4,8.63,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2008.1,8.9,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2008.2,11.88,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2008.3,15.17,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2008.4,12.15,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2009.1,9.57,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2009.2,9.3,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2009.3,9.47,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2009.4,10.74,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2010.1,11.58,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2010.2,11.55,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2010.3,11.07,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2010.4,11.28,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2011.1,11.58,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2011.2,12.11,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2011.3,11.94,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2011.4,11.97,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2012.1,11.6,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2012.2,10.16,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2012.3,9.99,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2012.4,9.96,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2013.1,9.46,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2013.2,9.02,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2013.3,8.89,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2013.4,8.9,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2014.1,8.67,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2014.2,8.58,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2014.3,7.71,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2014.4,6.78,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2015.1,6.52,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2015.2,6.61,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"Viet Nam","VN",2015.3,NA,"VI GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"South Africa","ZA",1957.1,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1957.2,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1957.3,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1957.4,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1958.1,4.92,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1958.2,5.17,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1958.3,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1958.4,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1959.1,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1959.2,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1959.3,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1959.4,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1960.1,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1960.2,5.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1960.3,5.29,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1960.4,5.38,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1961.1,5.54,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1961.2,5.79,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1961.3,5.88,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1961.4,5.88,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1962.1,5.88,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1962.2,5.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1962.3,5.08,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1962.4,4.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1963.1,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1963.2,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1963.3,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1963.4,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1964.1,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1964.2,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1964.3,4.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1964.4,4.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1965.1,5.08,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1965.2,5.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1965.3,5.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1965.4,6,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1966.1,6,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1966.2,6,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1966.3,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1966.4,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1967.1,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1967.2,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1967.3,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1967.4,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1968.1,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1968.2,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1968.3,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1968.4,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1969.1,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1969.2,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1969.3,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1969.4,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1970.1,6.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1970.2,6.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1970.3,7.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1970.4,7.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1971.1,8,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1971.2,8.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1971.3,8.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1971.4,8.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1972.1,8.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1972.2,8.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1972.3,8.29,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1972.4,8.12,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1973.1,8,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1973.2,7.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1973.3,7.75,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1973.4,7.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1974.1,8.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1974.2,8.33,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1974.3,9.58,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1974.4,9.67,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1975.1,9.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1975.2,9.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1975.3,9.83,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1975.4,10,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1976.1,10.04,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1976.2,10.01,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1976.3,10.59,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1976.4,11.11,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1977.1,11.12,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1977.2,11.14,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1977.3,11.01,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1977.4,10.76,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1978.1,10.81,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1978.2,10.61,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1978.3,10.37,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1978.4,9.8,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1979.1,9.17,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1979.2,9.27,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1979.3,9.33,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1979.4,9.27,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1980.1,9.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1980.2,9.49,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1980.3,10.11,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1980.4,11.49,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1981.1,12.65,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1981.2,12.92,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1981.3,13.11,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1981.4,13.26,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1982.1,14.14,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1982.2,14.29,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1982.3,13.84,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1982.4,11.77,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1983.1,11.41,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1983.2,12.45,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1983.3,13.28,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1983.4,13.52,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1984.1,13.9,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1984.2,14.68,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1984.3,16.01,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1984.4,16.31,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1985.1,17.2,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1985.2,16.1,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1985.3,16.08,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1985.4,17.79,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1986.1,17.36,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1986.2,17.28,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1986.3,15.26,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1986.4,15.55,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1987.1,15.16,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1987.2,15.44,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1987.3,15.25,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1987.4,15.34,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1988.1,16.43,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1988.2,16.34,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1988.3,16.07,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1988.4,16.65,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1989.1,16.73,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1989.2,17.28,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1989.3,17.02,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1989.4,16.57,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1990.1,15.59,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1990.2,16.33,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1990.3,16.37,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1990.4,16.32,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1991.1,15.74,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1991.2,16.05,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1991.3,16.69,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1991.4,16.9,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1992.1,16.64,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1992.2,16.07,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1992.3,14.62,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1992.4,14.43,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1993.1,14.5,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1993.2,14.88,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1993.3,13.79,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1993.4,12.7,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1994.1,12.67,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1994.2,13.82,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1994.3,15.96,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1994.4,16.88,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1995.1,16.85,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1995.2,16.85,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1995.3,16.02,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1995.4,14.7,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1996.1,14.3,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1996.2,16.03,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1996.3,15.54,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1996.4,16.06,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1997.1,15.34,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1997.2,15.01,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
"South Africa","ZA",1997.3,14.21,"SA REDEMPTION YIELD ON LONG-DATED GOVT.BOND(METHOD.BREAK JUN98)"
